grt055|Magandang umaga po! Ako si Nicole, may maitutulong ba ako sa mga inquiries niyo?
grt056|Hello, salamat sa pag-contact sa amin! Si Hannah po ito, paano ko kayo maa-assist?
grt057|Hi po, magandang araw! Camille here, ano pong concern ang pwede kong sagutin ngayon?
grt058|Good day! Welcome po sa customer support natin. Ako si Marie, anong kailangan nila?
grt059|Magandang hapon po! Jane po ang pangalan ko, paano ko po kayo mapagsisilbihan?
grt060|Hello po! Si Sarah pala ito, handang tumulong sa inyong mga katanungan.
grt061|Hi, good morning! May I know kung paano ko maa-address ang concern niyo ngayon?
grt062|Magandang araw! Salamat sa pagpili sa aming shop, may order po ba kayong ipapa-follow up?
grt063|Wait lang po ha, kukunin ko lang ang reference number na binigay niyo.
grt064|Pwede po bang mahingi ang buong pangalan niyo para ma-search ko sa records?
grt065|Sige po, i-check ko muna kung available pa ang item bago tayo mag-proceed.
grt066|Pakibigay naman po ang order id niyo para mahanap ko agad sa system.
grt067|I-transfer ko lang po ang call sa aming logistics team, hold the line please.
grt068|Please stay on the line while I verify your contact details in our database.
grt069|Let me quickly check the current status of your request. One moment, please.
grt070|I will place you on a brief hold to speak with our dispatch team.
grt071|Pakihintay po muli sa linya, binubuksan ko lamang ang inyong lumang record.
grt072|Titignan ko muna sa aming listahan kung kumpirmado na ang inyong naging transaksyon.
grt073|Sige po, naintindihan ko. Gagawin ko ang lahat para maayos natin ito ngayon.
grt074|Huwag po kayong mag-panic, ako na po ang bahalang mag-track ng package niyo.
grt075|Nandito po ako para tulungan kayo, we will make sure na tama ang maipapadala sa inyo.
grt076|Do not worry, I will take ownership of this issue and get it resolved for you.
grt077|I completely understand your frustration, and I am here to make things right today.
grt078|Ay, sorry po naputol ang tawag natin kanina. Saan po ba tayo huminto?
grt079|Pasensya na po kung medyo maingay ang background, nandito kasi kami sa main office.
grt080|Sorry po talaga for the inconvenience. Aasikasuhin ko na po agad ang request niyo.
grt081|Naku, paumanhin po sa abala, chine-check ko pa rin po kasi ang system hanggang ngayon.
grt082|I apologize for the abrupt disconnection earlier. Let me assist you with that immediately.
grt083|Humihingi po ako ng dispensa dahil lampas na po sa working hours namin ngayon.
grt084|Hello po, magandang araw! Si Tricia po ito, anong maitutulong ko sa order niyo?
grt085|Hi there! Thank you for calling today. Ako po si Kat, paano ko kayo masisilbihan?
grt086|Good morning po! Welcome to our store, may hinahanap po ba kayong specific na item?
grt087|Magandang hapon! Ito po ang customer service natin, pwede ko po bang malaman ang concern niyo?
grt088|Salamat po sa paghihintay, nahanap ko na ang inyong profile sa aming system.
grt089|Thank you for holding. I can see your previous purchases right here on my screen.
grt090|Sige po, paki-spell out naman po ang inyong apelyido para sa aming record.
grt091|I-note ko lang po ang sinabi niyo para malinaw sa ating delivery rider.
grt092|Pwede ko po bang i-confirm ang inyong address bago tayo mag-proceed sa susunod na step?
grt093|Let me just update your contact number so our team can reach you properly.
grt094|Sigurado po akong maihahatid ito sa tamang oras, wag po kayong mag-alala.
grt095|Rest assured po na na-flag na natin ito as priority delivery sa aming courier.
grt096|We are doing everything we can to expedite your order today. Please do not worry.
grt097|Pasensya na po ulit sa delay, ginagawa na po namin ang lahat ng paraan.
grt098|Sorry to keep you waiting on the line. I just needed to double check your details.
grt099|Magandang umaga po ulit! Salamat po sa pagtawag pabalik para i-confirm ang order niyo.
grt100|Welcome back po sa ating line! Ipagpatuloy na natin ang pag-process ng inyong request.
obj001|Sige lang po, take your time pag-isipan, nandito lang kami palagi!
obj002|No problem at all, take as much time as you need to decide!
obj003|Balikan niyo lang po kami kapag nakapagdesisyon na kayong tuluyang bumili.
obj004|Okay lang po iyan, just let me know kapag ready na kayo!
obj005|We will gladly wait for you when you are ready to order.
obj006|Pasensya na po kung medyo mataas yung presyo natin ngayon.
obj007|Paumanhin po, ngunit iyon na po ang pinakamababang presyo na aming maibibigay.
obj008|I am truly sorry if our pricing does not fit your current budget.
obj009|Sorry po, hindi po talaga namin kaya tapatan ang presyo ng iba.
obj010|Pasensya na po kung nagka-problema kayo sa amin noong nakaraan.
obj011|We apologize if your previous experience made you hesitant to buy today.
obj012|Naku, sorry po talaga, sagad na po ang ibinigay kong discount sa inyo.
obj013|Humihingi po ako ng tawad kung hindi namin naabot ang inaasahan ninyo.
obj014|I deeply apologize, but we cannot offer any further discounts right now.
obj015|Sorry po kung na-disappoint kayo sa quality ng unang order ninyo.
obj016|Pasensya na po, wala po kaming cash on delivery sa inyong lugar.
obj017|I am sorry to hear you feel that way about our new product.
obj018|Sorry po, naiintindihan ko kung gusto niyo muna maghanap ng mas mura.
obj019|Patawad po kung nag-aalangan kayo dahil sa mga nabasa ninyong balita.
obj020|We sincerely apologize for any confusion regarding the actual shipping fee.
obj021|Pasensya na po kung medyo malayo ang pwesto namin sa inyo.
obj022|Paumanhin, naiintindihan ko po na kailangan ninyo muna itong pag-isipang mabuti.
obj023|I am sorry if the upfront payment requirement is a bit difficult today.
obj024|Sorry po kung mukhang scam, pero legit po ang aming online shop.
obj025|Pasensya na po talaga kung hindi ko mabawasan ang shipping fee.
obj026|We apologize if our items seem more expensive than our direct competitors.
obj027|Sorry po, strict po kasi kami sa no refund policy kapag nabuksan na.
obj028|Paumanhin po, sadyang nagtaas lang po talaga ng puhunan kaya ganyan.
obj029|I apologize, but the promo discount cannot be applied to this item.
obj030|Sorry po ha, gusto ko man kayo bigyan ng discount, bawal talaga.
obj031|Naiintindihan ko po, mag-usap muna kayo ng asawa ninyo bago kayo bumili.
obj032|Maaari ninyong basahin ang aming mga reviews upang kayo ay mas makasiguro.
obj033|You can read our customer reviews on facebook to verify our store.
obj034|Kung gusto niyo po, itago ko muna yung item hanggang bukas.
obj035|Ipadadala ko po ang mga litrato upang makita ninyo ang kalidad.
obj036|Let me send you a video of the actual item for your reference.
obj037|Okay lang po kung next week na kayo o-order, walang problema.
obj038|Maaari po kayong bumisita sa aming tindahan upang makita ninyo nang personal.
obj039|We understand if you want to compare our prices with other brands first.
obj040|Sige po, i-message niyo na lang ako kapag nakausap niyo na si mister.
obj041|Nasa inyo po ang huling desisyon kung itutuloy ninyo ang pagbili ngayon.
obj042|Please take your time to consider if this purchase fits your budget.
obj043|Wala po tayong pilitan, kung kailan lang kayo ready, doon po tayo.
obj044|Ilalagay ko muna sa inyong cart para hindi ninyo makalimutan mamaya.
obj045|It is completely fine if you decide to buy the alternative option instead.
obj046|Pwede niyo po i-check ang aming shopee store para sa mas maraming reviews.
obj047|Babalikan ko po kayo sa biyernes upang malaman ang inyong huling pasya.
obj048|Feel free to explore other suppliers to see the price differences available.
obj049|Sige po, ibibigay ko ang number ko para matawagan niyo ako agad.
obj050|Hihintayin ko po ang inyong tawag kung kailan ninyo gustong umorder.
obj051|You can always return to our shop once you have made your decision.
obj052|Okay po, pag-isipan niyo munang mabuti para hindi kayo maghinayang sa huli.
obj053|Makikita ninyo ang pagkakaiba ng aming produkto kapag hinawakan ninyo ito.
obj054|I will document your feedback regarding the pricing of this specific product.
obj055|Kung nag-aalangan kayo, pwede kayong mag-order muna ng isa para ma-test.
obj056|Wag kayong mag-alala, one hundred percent authentic po itong ibinebenta namin sa inyo.
obj057|Naiintindihan ko ang inyong pag-aalala, ngunit sisiguraduhin kong maayos itong makakarating.
obj058|I understand your hesitation, but I guarantee this product will meet your expectations.
obj059|Sigurado po kayong sulit na sulit ang ibabayad niyo sa quality nito.
obj060|Huwag po kayong matakot, maaasahan ninyo na totoo ang aming sinasabi.
obj061|Rest assured that our online store has been operating safely for three years.
obj062|Wag po kayong mag-alala na ma-scam, may physical store po kami sa makati.
obj063|Makakaasa po kayo na hindi masasayang ang inyong pera sa produktong ito.
obj064|Please do not worry, we offer a money back guarantee if it fails.
obj065|Garantisado pong maganda ang quality niyan kaya hindi kayo magsisisi sa huli.
obj066|Nauunawaan ko po kung bakit kayo nagdududa, ngunit libo na ang aming parokyano.
obj067|I completely understand why you need to think about it before purchasing today.
obj068|Wag po kayong matakot mag-bayad online, secured po ang system ng gcash natin.
obj069|Handa po kaming palitan ang produkto kung may nakita kayong sira pagdating.
obj070|You are making a very safe choice, many customers love this exact item.
obj071|Naiintindihan ko po kung mahal, pero pangmatagalan po kasi ang tibay nito.
obj072|Huwag kayong mag-alala, tutulungan ko kayong makatipid nang hindi isinasakripisyo ang kalidad.
obj073|Rest assured, the higher price directly translates to much better material quality.
obj074|Wag po kayong mag-alangan, nagpapadala po kami ng litrato bago namin i-ship.
obj075|Makakatiyak po kayo na ang bawat detalye ng item ay aming sinuri.
obj076|We truly value your trust, so we only provide the best possible service.
obj077|Hindi po tayo gaya ng iba na nagpapadala ng maling item sa customer.
obj078|Ipangangako ko po na mas maganda ang inyong magiging karanasan sa amin ngayon.
obj079|I promise you will see a huge difference compared to your past supplier.
obj080|Wag niyo na po masyadong isipin yung presyo, maganda po talaga yung item.
obj081|Huwag po kayong mangamba, legal at rehistrado po ang aming maliit na negosyo.
obj082|Please feel confident in your purchase, we stand by our product quality entirely.
obj083|Nakakasiguro po kayong safe ang inyong details, hindi po namin iyan ipagkakalat.
obj084|Asahan po ninyo na tutulungan ko kayo mula ngayon hanggang makuha ang parcel.
obj085|Do not worry about hidden fees, everything is fully detailed on your receipt.
obj086|Alam ko pong nag-aalinlangan kayo sa ngayon, kaya andito ako para mag-paliwanag.
obj087|Maniwala po kayo, malaking ginhawa ang maibibigay nito sa inyong pamilya.
obj088|I understand it is an investment, but it will save you money eventually.
obj089|Wag po kayong ma-stress kung hindi pa kayo sure, pwede naman bukas na.
obj090|Huwag po kayong mag-alala kung kailangan ninyo pa ng oras upang magpasya.
obj091|We will be right here whenever you are ready to make a purchase.
obj092|I-aassure ko po sa inyo na worth it bawat piso na ilalabas ninyo.
obj093|Nakatitiyak ako na magugustuhan din ng inyong asawa ang produktong napili ninyo.
obj094|I am confident that this item will solve the problem you described earlier.
obj095|Wag po kayong kabahan sa online payment, ire-resibo po namin agad iyan.
obj096|Hayaan ninyong ipakita ko kung gaano kaganda ang ginamit na materyales dito.
obj097|Your peace of mind is our priority, so we check every single box.
obj098|Kung may hesitation po kayo, pwede tayong mag video call para makita niyo.
obj099|Maiintindihan po ninyo kung bakit ganyan ang presyo kapag nagamit ninyo na.
obj100|We completely understand the need to consult with your partner before buying anything.
obj101|Wag po mag-alala, marami na rin po kaming naging customer diyan sa inyo.
obj102|Sisiguraduhin ko pong hindi na mauulit ang pangit ninyong naging karanasan sa iba.
obj103|I assure you that our customer service team will handle any future issues.
obj104|Legit na legit po kami, kaya wag po kayong matakot mag-transact ngayon.
obj105|Makakaasa kayong hindi namin sasayangin ang tiwalang ibinibigay ninyo sa aming tindahan.
obj106|Please be assured that this model is highly durable and very reliable overall.
obj107|Wag po kayong mag-alala kung medyo pricey, mas tatagal naman po ito sa inyo.
obj108|Sadyang mas mahal lang po nang kaunti dahil mas makapal ang telang ginamit.
obj109|We have thousands of satisfied customers who initially had the exact same concerns.
obj110|Naiintindihan ko po na mahalaga sa inyo ang quality, kaya ito ang pini-present ko.
obj111|Walang problema kung kailangan ninyong magtanong muna sa inyong mga kasama sa bahay.
obj112|Rest assured, you can easily reach us if you have questions after delivery.
obj113|Okay lang po na mag-duda kayo, pero ipapakita ko na legit kami.
obj114|Huwag ninyong isipin na scam ito, nagbabayad po kami ng tamang buwis taon-taon.
obj115|I guarantee that the color and material will perfectly match the provided photos.
obj116|Wag po kayong matakot, may return policy tayo kung hindi niyo magustuhan.
obj117|Kayo po ay aming pinapahalagahan, kaya hindi namin kayo bibiguin sa kalidad.
obj118|You are definitely getting the best value for your hard earned money today.
obj119|Kahit mas mura yung sa kabila, garantisado namang tatagal itong sa aming shop.
obj120|Hindi ninyo kailangang magmadali, nandito lamang ako kung sakaling handa na kayo.
obj121|We completely stand behind our product, ensuring every customer gets exactly what they need.
obj122|Wag po kayong mag-alala, pwede niyo itong i-check bago niyo ibigay ang bayad.
obj123|Maiintindihan ko kung gusto ninyo munang mag-ipon bago bumili ng malaking item.
obj124|It is totally understandable if you need a few days to think deeply.
obj125|Opo, medyo mahal talaga, pero tignan niyo naman po yung napakagandang finish niya.
obj126|Huwag kayong mag-alala kung nakaranas kayo ng palpak na order noong mga nakaraan.
obj127|I promise to oversee your order personally to ensure everything goes smoothly today.
obj128|Kung gusto niyo po ng peace of mind, i-cash on delivery na lang natin.
obj129|Asahan ninyo na mananatiling maayos ang kondisyon ng item kahit pagkatapos ng taon.
obj130|Rest assured, we strictly maintain high quality control standards before shipping any package.
obj131|Hindi po tayo manloloko, kaya wag po kayong mag-alala sa inyong idedeposito.
obj132|Makikita ninyo po na mas malinaw at detalyado ang pagkakagawa ng aming produkto.
obj133|We fully understand your budget constraints, which is why we suggest this alternative.
obj134|Hayaan niyo po, gagawin ko ang lahat para maging sulit ang ibabayad niyo.
obj135|Naiintindihan ko po na mahirap magtiwala ngayon, kaya handa akong magbigay ng patunay.
obj136|You can safely verify our business registration if you feel slightly hesitant today.
obj137|Wag niyo na pong isipin yung bad experience niyo, iba po kami mag-alaga.
obj138|Narito po kami upang magbigay ng solusyon sa inyong matagal na problema.
obj139|Do not worry, we always prioritize the satisfaction of our loyal returning customers.
obj140|Pag-usapan niyo po muna, hindi naman po paubos ang stock natin sa ngayon.
obj141|Mas nakabubuti nga po na sigurado kayo bago kayo maglabas ng inyong pera.
obj142|I completely agree that quality should never be compromised for a lower price.
obj143|Wag po kayong mag-alala, marami na kaming natulungan na may parehong problema sa inyo.
obj144|Ipapaubaya ko sa inyo ang pagpapasya dahil alam kong alam ninyo ang tama.
obj145|We will gladly provide all the necessary information so you can decide comfortably.
obj146|Sige po, take your time mag-isip, walang mawawala kung titingin-tingin muna kayo ngayon.
obj147|Huwag po kayong mahiya na sabihin sa akin kung hindi kaya ng badyet.
obj148|I am confident you will find our services vastly superior to the competition.
obj149|Wag po kayong ma-pressure umorder ngayon, nandito lang kami pwedeng balikan bukas.
obj150|Makakaasa po kayo na kahit bumili kayo o hindi, ituturing namin kayong mahalaga.
pay001|Great news, pumasok na po ang inyong bayad sa aming system!
pay002|Yes po, pwede kayong magbayad gamit ang inyong gcash o kaya maya.
pay003|Thank you for sending the screenshot, I have confirmed your payment now.
pay004|Nakatanggap po kami ng notification na bayad na ang inyong order!
pay005|Perfect! We successfully processed your online transaction a few minutes ago.
pay006|Sige po, isesend ko na ang aming qr code para madali niyo i-scan.
pay007|Ayun, nakita ko na po ang inyong deposit sa aming bank account.
pay008|Maraming salamat po sa mabilis na pagbabayad ninyo ng inyong balanse.
pay009|Your cash on delivery request has been approved and ready to go!
pay010|Mabuti naman po at umokey na yung transfer niyo sa wakas!
pay011|Okay na po ang payment niyo, ipa-pack na namin ang inyong order.
pay012|We are happy to confirm that your final balance is completely settled.
pay013|Pwede rin po tayong cash on delivery kung iyon ang mas madali.
pay014|Ang galing, pumasok agad yung payment niyo kahit weekend ngayon!
pay015|Your refund has been fully processed and credited back to your wallet.
pay016|Na-receive na po namin ang inyong resibo kaya tuloy na ang transaction.
pay017|Magandang balita po, kumpleto na ang inyong hulog para sa buwang ito.
pay018|You can definitely use your credit card for this specific purchase today!
pay019|Yes, tatanggapin po namin ang buong bayad pagdating ng rider sa inyo.
pay020|Cleared na po ang inyong account kaya wala na kayong aalalahanin.
pay021|It is very easy to pay using our official online payment link!
pay022|Sakto po ang inyong ibinayad kaya wala na pong sukli na kailangan.
pay023|Ayan, successful na po ang inyong gcash transfer, salamat po nang marami!
pay024|We gladly accept major debit cards if you prefer visiting our store.
pay025|Bayad na po ang lahat, kaya maghihintay na lang kayo sa delivery!
pay026|Pasensya na po, pero nag-fail kasi yung credit card transaction ninyo.
pay027|I am very sorry, but the bank rejected your online transfer today.
pay028|Patawad po, hindi po kasi namin natanggap ang inyong proof of payment.
pay029|Sorry po talaga, hindi kami tumatanggap ng personal na tseke sa ngayon.
pay030|We apologize for the delay in processing your refund this past week.
pay031|Wag po kayong mag-alala, ibabalik namin ang inyong pera sa lalong madaling panahon.
pay032|Please do not panic, your money is completely safe in our system.
pay033|Hayaan niyo po at iche-check ko ulit sa finance department ang inyong bayad.
pay034|Rest assured that we will double check the payment gateway for you.
pay035|Babalik din po sa account ninyo ang nabawas na pera bukas.
pay036|Ligtas po ang inyong bank details dahil secured ang aming online portal.
pay037|We will make sure you receive the correct change upon delivery tomorrow.
pay038|Aasikasuhin ko po agad ang inyong refund request para hindi kayo maghintay.
pay039|Sigurado pong hindi kayo madodoble ng charge sa inyong credit card ngayon.
pay040|I guarantee that your payment issue will be resolved by the end of today.
pay041|Kailangan po muna nating magbayad ng downpayment bago umpisahan ang inyong project.
pay042|Please send a copy of the deposit slip to our email address.
pay043|Ang natitirang balanse po ay babayaran ninyo pagdating ng inyong mga gamit.
pay044|Paki-send na lang po yung screenshot ng inyong gcash transaction sa messenger.
pay045|We require a fifty percent initial deposit to confirm your pre order.
pay046|Maaari po ninyong ipadala ang bayad sa aming opisyal na bank account.
pay047|Tumatanggap po kami ng cash on delivery para sa mga order na ganito.
pay048|Your monthly billing statement will be sent automatically to your registered email.
pay049|Paki-check po kung tama ang account name bago ninyo i-send ang pera.
pay050|Ang huling araw po ng pagbabayad ay sa susunod na byernes pa.
pay051|Our system automatically updates your account balance after every successful online payment.
pay052|Kalahati po muna ang ibabayad niyo tapos yung kalahati ay sa katapusan.
pay053|Pwede po kayong magbayad sa kahit anong branch ng bangko na malapit.
pay054|You can pay the rider directly with cash once your package arrives.
pay055|Hihintayin po namin ang inyong resibo bago namin ipadala ang inyong parcel.
pay056|I-scan niyo lang po ang qr code na ipapadala ko sa inyo ngayon.
pay057|Bale two thousand five hundred po ang kailangan ninyong i-transfer sa amin.
pay058|The outstanding balance must be fully paid before we release the documents.
pay059|Pwede niyo pong i-save ang aming number para sa mga susunod na bayad.
pay060|Tanging pera lamang po ang tinatanggap ng aming mga delivery rider ngayon.
pay061|We strictly follow a no downpayment no processing policy for custom orders.
pay062|Kapag maya po ang gamit, real time po pumapasok ang bayad ninyo.
pay063|Ipapadala ko po sa text ang bank details para hindi kayo malito.
pay064|Please indicate your order number in the remarks section of the transfer.
pay065|Kung gusto niyo po ay i-bank transfer na lang ang buong halaga.
pay066|Nakadepende po sa bangko ninyo kung may karagdagang charge ang pag-send.
pay067|You may use our provided payment link to settle your remaining balance.
pay068|Ibawas niyo na lang po yung naunang deposit sa inyong final bill.
pay069|Ang refund po ay umaabot ng tatlo hanggang limang araw bago makuha.
pay070|A service fee of twenty pesos applies for over the counter transactions.
pay071|Paki-sigurado po na tama ang reference number na ilalagay ninyo sa form.
pay072|Wala pa po kasi sa system namin ang binayad ninyo kahapon ng hapon.
pay073|All partial payments are completely non refundable once the item is shipped.
pay074|Kung hindi po gumana ang gcash, subukan po nating gamitin ang maya.
pay075|Idadagdag po namin ang utang ninyo sa inyong susunod na billing cycle.
pay076|You have exactly three days to complete the payment for this reservation.
pay077|Tatanggapin po ba ng rider ang eksaktong bayad o kailangan ninyo ng sukli?
pay078|I-forward ko lang po sa accounting ang inyong resibo para ma-verify nila.
pay079|Kindly hold the line while I manually verify your deposit right now.
pay080|Pagkatapos niyo pong magbayad, mag-message lang po agad kayo sa aming page.
pay081|Bawal po ang installment plan para sa mga produktong naka-sale na ngayon.
pay082|Our finance department will process your refund request by tomorrow morning.
pay083|Hindi po kami tumatanggap ng tseke, cash o kaya online transfer lamang.
pay084|Mag-rereply po ang aming system kapag na-confirm na ang inyong naging transaksyon.
pay085|The payment gateway is undergoing scheduled maintenance for the next two hours.
pay086|Kung nag-fail po ang transfer, paki-check muna ang balance ng inyong account.
pay087|Paki-picture-an po nang malinaw ang resibo para mabasa namin ang reference number.
pay088|We cannot release the item until the post dated check is fully cleared.
pay089|Tatlong buwan po ninyong huhulugan ang inyong kinuha na package sa amin.
pay090|Kapag card po ang gamit, may dagdag na bank charge na five percent.
pay091|Please review the payment instructions sent to your email yesterday afternoon.
pay092|Sige po, ipapa-cancel ko muna ang unang order dahil sa failed payment.
pay093|Ipapasok po namin ang inyong refund pabalik sa inyong ginamit na credit card.
pay094|If you choose cash on delivery, please prepare the exact amount beforehand.
pay095|Maaari po ninyong ipadala sa anumang pera padala na malapit sa inyo.
pay096|Para po ma-process ang refund, kailangan namin ang inyong buong bank details.
pay097|Once the downpayment is received, we will begin production on your order.
pay098|I-verify ko lang sa bangko kung pumasok na yung tseke na idineposito ninyo.
pay099|Hindi na po kayo sisingilin ng aming rider dahil bayad na po ito.
pay100|Your account will be temporarily suspended if the monthly due remains unpaid.
prc001|Naku, swerte po kayo kasi naka-sale po tayo ngayon ng twenty percent!
prc002|We currently have an amazing buy one take one promo today!
prc003|Good news po, pasok yung order niyo sa free shipping natin!
prc004|One thousand pesos na lang po kung bibilhin niyo ngayon.
prc005|Makakatipid po kayo ng five hundred kapag kinuha niyo ang buong set.
prc006|You can save five hundred pesos if you purchase the bundle now.
prc007|Tamang-tama po, may discount kami na ten percent para sa mga new customers.
prc008|Sulit na sulit po ito dahil libre na rin ang pagpapa-deliver.
prc009|Yes po! Magiging six hundred na lang po siya dahil sa promo code.
prc010|The discounted total comes out to exactly one thousand five hundred pesos.
prc011|Swerte po ninyo, nag-extend kami ng flash sale hanggang mamayang gabi!
prc012|Makakakuha po kayo ng freebie kung aabot ng two thousand ang bibilhin niyo.
prc013|We will automatically apply the fifty percent discount upon checkout!
prc014|Sobrang baba na po ng presyo natin diyan kumpara sa iba.
prc015|Ang ganda po ng timing niyo, nagbagsak-presyo po kami kahapon.
prc016|You are in luck, this item is on clearance for three hundred pesos.
prc017|Naka-promo po tayo na less fifty pesos sa bawat additional na piraso.
prc018|Kapag kumuha kayo ng dalawa, may libre na po kayong isa!
prc019|Our weekend sale gives you twenty percent off all regular items!
prc020|Oo naman po, sagot na po namin ang shipping fee niyan.
prc021|Bongga po ang discount niyo rito dahil suki na po kayo.
prc022|The final price will only be nine hundred ninety nine pesos.
prc023|Yes, three hundred na lang po ang babayaran niyo para diyan.
prc024|Naku, sakto po dahil may pa-voucher pa po tayo sa inyo!
prc025|Grab the chance now because this offer is truly our biggest yet.
prc026|Wag po kayong mag-alala, wala pong hidden charges yung breakdown natin.
prc027|I assure you, this is the most competitive price in the market today.
prc028|Sulit po ang ibabayad niyo dahil pangmatagalan ang kalidad ng produkto natin.
prc029|Garantisado po na ang siningil ko lang ay yung nakalagay sa resibo.
prc030|Please do not worry, the installation fee is already included in that amount.
prc031|Naiintindihan ko po, kaya binigyan ko na kayo ng pinakamababang presyo.
prc032|We guarantee that our pricing is completely transparent from the very start.
prc033|Sigurado po kayong hindi kayo luge sa binayaran niyo para sa item na ito.
prc034|Hayaan niyo po, itototal ko ulit para makita niyo na tama ang computation.
prc035|You have my word, there are no additional fees upon delivery.
prc036|Makakaasa po kayo na ito na po ang final at totoong presyo.
prc037|We will match the competitor price just to give you the best deal.
prc038|Huwag pong mabahala, pwede naman po nating i-refund kapag may sumobra.
prc039|Ibibigay ko na po sa inyo ang wholesale price para makatipid kayo.
prc040|The warranty coverage makes the extra cost completely worth your peace of mind.
prc041|Transparent po kami sa lahat ng add-ons kaya wag po kayong mag-atubiling magtanong.
prc042|Sige po, aayusin ko ang presyo para pasok sa budget na sinabi niyo.
prc043|We can certainly work out a payment schedule that fits your budget.
prc044|Pangako po, hindi po tataas iyan kahit abutin tayo ng next week.
prc045|Rest assured that the quotation is locked in for thirty days.
prc046|Pasensya na po, pero fixed price na po kasi iyan talaga.
prc047|I am really sorry, but the promotional period ended exactly at midnight.
prc048|Paumanhin po, hindi po namin kaya tapatan ang presyo ng kabilang tindahan.
prc049|Sorry po talaga, tumaas na po kasi ang singil sa amin ng supplier.
prc050|We sincerely apologize, but we cannot offer any further discounts on this model.
prc051|Naku po, pasensya na dahil hindi na po valid yung binigay ninyong voucher code.
prc052|I am sorry, but the shipping cost is computed separately from the product price.
prc053|Patawad po, wala po kasi kaming installment option para diyan sa ngayon.
prc054|Sorry po ah, pero sagad na po ang discount na maibibigay ko diyan.
prc055|We apologize for the confusion, the lower price was for a different size.
prc056|Ang regular price po ng item na iyan ay eight hundred pesos.
prc057|The total amount due is three thousand five hundred pesos.
prc058|Kung iisahin niyo po, two hundred ang presyo ng bawat piraso.
prc059|Bale aabot po lahat ng one thousand fifty pesos.
prc060|The retail price for one unit is exactly eight hundred pesos.
prc061|May dagdag po na fifty pesos para sa ating special packaging.
prc062|Sa computation po natin, nagkakahalaga ito ng seven thousand lahat-lahat.
prc063|That will be four hundred pesos per square meter, including labor.
prc064|Wala pa pong kasamang delivery fee yung kinowt ko na presyo.
prc065|The estimated total is roughly fifteen thousand pesos before any taxes.
prc066|Kung babawasan ng ten percent, magiging nine hundred na lang po siya.
prc067|Ipadadala ko po sa inyo ang kumpletong breakdown ng mga babayaran niyo.
prc068|We charge a standard flat rate of one hundred pesos for metro manila shipping.
prc069|Yung nakalagay po sa resibo ay ang mismong halaga na hinihingi namin.
prc070|Bale yung downpayment po natin ay fifty percent ng total price.
prc071|Let me pull up the exact quotation we sent you last tuesday.
prc072|Kapag maramihan po ang kinuha ninyo, mas bababa pa po ang unit price.
prc073|Ang minimum spend po para maka-avail ng promo ay two thousand pesos.
prc074|For purchases above five thousand, we automatically waive the delivery fee entirely.
prc075|Kasama na po sa presyong iyan ang isang taon na warranty ng produkto.
prc076|Babasahin ko po ang itemized breakdown para malinaw sa atin ang computation.
prc077|The base cost is around two hundred pesos, but it depends on the design.
prc078|Kapag umorder po kayo ng higit sa sampu, bibigyan ko kayo ng wholesale rate.
prc079|Ang huling presyo na binigay sa amin para diyan ay three hundred.
prc080|We accept bulk orders starting at fifty pieces for a lower price point.
prc081|Wala po tayong tubo diyan dahil benta-palugi na po natin iyan.
prc082|Kung idadagdag po natin yung accessories, aabot po tayo ng five thousand.
prc083|The promotion specifically applies to cash payments made within this week.
prc084|Magkakaiba po ang presyo depende sa size at kulay na mapipili ninyo.
prc085|Siningil po kayo ng extra dahil nag-request po kayo ng express delivery.
prc086|Please review the attached quote to see the line by line charges.
prc087|One thousand eight hundred po ang nakikita kong total dito sa system.
prc088|Ang promo code na sinasabi niyo po ay para sa first time buyers lamang.
prc089|If you look closely, the add-on feature costs an extra two hundred pesos.
prc090|Kapag pinagsama po natin ang dalawang items, one thousand po ang aabutin.
prc091|Libre na po ang pag-assemble niyan, kasama na po sa binayaran niyo.
prc092|Our pricing tiers are based on the volume of your monthly orders.
prc093|Ang hinihingi lang po namin ngayon ay yung kalahati para umpisahan ang trabaho.
prc094|Nakadepende po ang shipping rate natin sa bigat ng mismong package ninyo.
prc095|Sales tax is already computed into the final amount you see there.
prc096|Idadagdag ko na lang po ba yung bubble wrap na bente pesos?
prc097|Babalik po sa normal price ang item kapag natapos na ang buwan na ito.
prc098|The standard quotation is valid for only fourteen days from the date issued.
prc099|Four hundred seventy five pesos po ang eksaktong halaga.
prc100|Kung bibilangin po natin lahat, pumatak po ng siyam na libo ang bill.
prc101|There is a small processing fee of fifty pesos for card transactions.
prc102|Ang binigay po sa aking presyo ng supplier ay tumaas kaya nag-adjust kami.
prc103|Nakahiwalay po sa resibo ang bayad para sa pag-deliver ng gamit.
prc104|We do not require any downpayment for items under one thousand pesos.
prc105|Kapag pina-rush niyo po ang order, may additional na one hundred.
prc106|Magiging doble po ang babayaran niyo kung dalawang set ang kukunin.
prc107|Your invoice shows a pending balance of exactly four hundred thirty pesos.
prc108|Ibabawas po natin yung five hundred galing sa una ninyong binayaran.
prc109|Ang nakalagay po na presyo sa website ay hindi pa kasama ang tax.
prc110|You will notice a minor price difference compared to our physical store.
prc111|Fifty percent po muna ang kailangan nating ideposito bago natin i-process.
prc112|Yung susunod na payment niyo po ay naka-schedule sa katapusan ng buwan.
prc113|The current market price for that material is quite high this season.
